orte_verknuepfungenId,ortsId,verknuepfungsArtId,eintrag
4115,141,10,http://www.grossschoenau.gv.at/page.asp/-/2.htm
4116,1145,4,https://www.geonames.org/2780055/enghagen.html
4117,1145,3,https://goo.gl/maps/jLhj64HMG25qnQaZ6
4118,1145,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10630.42643621512!2d14.471915340401948!3d48.23344916769749!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4773ba456e019957%3A0x9e69f8782db0c980!2sEnghagen%2C%204470%20Enns!5e0!3m2!1sde!2sat!4v1574158048311!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4119,1145,2,https://de.wikipedia.org/wiki/Enghagen_(Gemeinde_Enns)
4120,1145,10,https://www.enns.at/
4121,1145,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1608364.6967969455%2C6144839.969595111%2C1615621.4371697695%2C6147228.626729024&layers=3%2C4"" frameborder=""0"" allowfullscreen></iframe>"
4122,1348,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=10466553X&INDEXSET=21
4123,1348,1,http://d-nb.info/gnd/4014770-8
4124,1348,4,https://www.geonames.org/6269131/england.html
4125,1348,3,https://goo.gl/maps/CN5JovmxBqN4YoSh6
4126,1348,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4945542.150739196!2d-6.813103559929222!3d52.75356368086077!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47d0a98a6c1ed5df%3A0xf4e19525332d8ea8!2sEngland%2C%20Vereinigtes%20K%C3%B6nigreich!5e0!3m2!1sde!2sat!4v1574168392320!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4127,1348,2,https://de.wikipedia.org/wiki/England
4128,143,10,https://www.enns.at/
4131,1736,4,https://www.geonames.org/3319302/enzendorf.html
4132,1736,3,https://goo.gl/maps/vT6sPGGTDQQ7dJ9d9
4133,1736,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7473.454629428963!2d13.59626797799444!3d48.52814872265565!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477460521d295ef3%3A0xc48661f86ce15883!2s4092%20Enzendorf!5e0!3m2!1sde!2sat!4v1574178289209!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4134,1736,2,https://de.wikipedia.org/wiki/Esternberg
4135,1736,10,https://www.esternberg.at/
4136,1419,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105817783&INDEXSET=21
4137,1419,1,http://d-nb.info/gnd/4114994-4
4138,1419,4,https://www.geonames.org/2771940/maria-enzersdorf.html
4139,1419,3,https://goo.gl/maps/WuBaMJCKmH8LbCWw7
4140,1419,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21319.22409704647!2d16.268225371822577!3d48.092813720057364!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476daf14c15e0a91%3A0x8ef6de770f2b3f99!2sMaria%20Enzersdorf!5e0!3m2!1sde!2sat!4v1574184091227!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4141,1419,2,https://de.wikipedia.org/wiki/Maria_Enzersdorf
4142,1419,10,https://www.mariaenzersdorf.gv.at/
4143,1489,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=126500711&INDEXSET=21
4144,1489,1,http://d-nb.info/gnd/4314299-0
4145,1489,4,https://www.geonames.org/2777836/gross-enzersdorf.html
4146,1489,3,https://goo.gl/maps/CTJ6wNLsfnSQHTF19
4147,1489,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21275.955571186692!2d16.53421007206335!3d48.19709142059088!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476cffd58128ed5f%3A0x260b8c964f1db532!2s2301%20Gro%C3%9F-Enzersdorf!5e0!3m2!1sde!2sat!4v1574249091951!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4148,1489,2,https://de.wikipedia.org/wiki/Gro%C3%9F-Enzersdorf
4149,1489,10,https://www.gross-enzersdorf.gv.at/
4150,2050,10,https://www.denklingen.de/
4151,144,10,https://www.erlangen.de/
4153,1699,3,https://maps.app.goo.gl/qAoUYbjoYTxamV7r6
4154,1699,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d4456.342755312526!2d13.844038263702652!3d48.38439704505726!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477479ea9589b83f%3A0xa28aa7fd55c62909!2sGschwendt%207%2C%204084%20Gschwendt!5e0!3m2!1sde!2sat!4v1703082430697!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy"" referrerpolicy=""no-referrer-when-downgrade""></iframe>"
4155,1699,2,https://de.wikipedia.org/wiki/St._Agatha_(Ober%C3%B6sterreich)
4156,1699,10,https://tourismus.st-agatha.at/index.php?option=com_content&view=article&id=83&Itemid=433
4158,145,10,https://www.ernstbrunn.gv.at/
4159,146,10,https://www.zwentendorf.at/
4160,147,10,https://www.eschenau.at/
4161,1797,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=702986763&INDEXSET=21
4162,1797,1,http://d-nb.info/gnd/4085609-4
4163,1797,4,https://www.geonames.org/2929039/eschenlohe.html
4164,1797,3,https://goo.gl/maps/zv6zRaUtVvAUg6Di8
4165,1797,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d86103.33504148053!2d11.119321114392697!3d47.59250868301817!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x479da8dcaeb233bf%3A0x33d0e888e8339886!2s82438%20Eschenlohe%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1574334721909!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4166,1797,2,https://de.wikipedia.org/wiki/Eschenlohe
4167,1797,10,http://www.eschenlohe.de/index.php
4168,149,10,http://www.krems.gv.at/
4169,149,13,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/cadastral/embed/?layers=3&bbox=1737023.1785132543%2C6175523.871125285%2C1738837.3636064602%2C6176136.5616801325"" frameborder=""0"" allowfullscreen></iframe>"
4170,1375,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=101018746&INDEXSET=21
4171,1375,1,http://d-nb.info/gnd/1215714-4
4172,1375,4,https://www.geonames.org/3193935/osijek.html
4173,1375,3,https://goo.gl/maps/jxJuDunWtQao941E9
4174,1375,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d89414.38679500646!2d18.61881903927115!3d45.54631039927745!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x475ce7a869728075%3A0x5b8c725621a41195!2sOsijek%2C%20Kroatien!5e0!3m2!1sde!2sat!4v1574339801589!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4175,1375,2,https://de.wikipedia.org/wiki/Osijek
4176,1375,10,https://www.osijek.hr/
4177,150,10,https://www.grafenegg.gv.at/
4178,1646,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=102357943&INDEXSET=21
4179,1646,1,http://d-nb.info/gnd/2030207-1
4180,1646,4,https://www.geonames.org/2928657/ettenheimmuenster.html
4181,1646,3,https://goo.gl/maps/xUJK7wk8z9qLURhq8
4182,1646,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10628.864528537053!2d7.872651140406291!3d48.240966767707384!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4791244efe7f9d51%3A0x721ee42218432f96!2sEttenheimm%C3%BCnster%2C%2077955%20Ettenheim%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1574341879562!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4183,1646,2,https://de.wikipedia.org/wiki/Ettenheimm%C3%BCnster
4184,1646,10,https://www.ettenheim.de/
4185,132,10,http://www.eugendorf.at/
4186,152,10,http://www.obecjirikov.cz/
4187,153,10,http://www.ziersdorf.at/
4188,1693,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=706066081&INDEXSET=21
4189,1693,1,http://d-nb.info/gnd/4660801-1
4190,1693,4,https://www.geonames.org/2927984/falkenfels.html
4191,1693,3,https://goo.gl/maps/Seg3BRCVrKHuMnpB6
4192,1693,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41879.987376308876!2d12.557582967396431!3d49.00108690111094!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4775675fed39a143%3A0x41d25a409379930!2sFalkenfels%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1574345657851!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4193,1693,2,https://de.wikipedia.org/wiki/Falkenfels
4194,1693,10,http://www.falkenfels.de/
4195,2121,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=705586057&INDEXSET=21
4196,2121,1,http://d-nb.info/gnd/4584630-3
4197,2121,4,https://www.geonames.org/2927919/falkenstein.html
4198,2121,3,https://goo.gl/maps/Th8HTmM7FRMYfaZ38
4199,2121,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2684.2723176222153!2d12.129921315323143!3d47.71796358827193!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDfCsDQzJzA0LjciTiAxMsKwMDcnNTUuNiJF!5e0!3m2!1sde!2sat!4v1574429080336!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4200,2121,2,https://de.wikipedia.org/wiki/Flintsbach_am_Inn
4201,2121,10,https://www.flintsbach.de/
4202,1285,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105996793&INDEXSET=21
4203,1285,1,http://d-nb.info/gnd/4093009-9
4204,1285,4,https://www.geonames.org/2926170/flintsbach.html
4205,1285,3,https://goo.gl/maps/K86eKmZZscNvQvWw7
4206,1285,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d42953.331882214385!2d12.069594237445644!3d47.711928175745285!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4776232cebef099f%3A0x41d25a40937a7d0!2s83126%20Flintsbach%20am%20Inn%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1574430632131!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4207,1285,2,https://de.wikipedia.org/wiki/Flintsbach_am_Inn
4208,1285,10,https://www.flintsbach.de/
4209,1161,3,https://goo.gl/maps/xWNA8XKQ6Z8repCKA
4210,1161,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2648.5333782186385!2d13.998311315347756!3d48.407903540273665!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDjCsDI0JzI4LjQiTiAxNMKwMDAnMDEuOCJF!5e0!3m2!1sde!2sat!4v1574435554237!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4211,1161,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?layers=3%2C4&bbox=1555063.9254891044%2C6174012.332343947%2C1562315.8885476603%2C6176400.98947786"" frameborder=""0"" allowfullscreen></iframe>"
4212,1343,3,https://goo.gl/maps/tAfGRg2brALiWB286
4213,1343,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2649.5643969635976!2d14.021711315347051!3d48.388103541658204!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDjCsDIzJzE3LjIiTiAxNMKwMDEnMjYuMCJF!5e0!3m2!1sde!2sat!4v1574439833012!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4214,1343,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?layers=3%2C4&bbox=1560241.7721347571%2C6171344.483189907%2C1562054.762899396%2C6171941.647473386"" frameborder=""0"" allowfullscreen></iframe>"
4215,546,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105052655&INDEXSET=21
4216,546,1,http://d-nb.info/gnd/4216012-1
4217,546,4,https://www.geonames.org/3074149/jindrichuv-hradec.html
4218,546,3,https://goo.gl/maps/hFURcmGhTzHWshCC9
4219,546,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d83487.98164106773!2d14.923027923680152!3d49.162619121027426!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470cce23ca040d3b%3A0x143618aa4f1468f3!2s377%2001%20Jind%C5%99ich%C5%AFv%20Hradec%2C%20Tschechien!5e0!3m2!1sde!2sat!4v1574853744448!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4220,546,2,https://de.wikipedia.org/wiki/Jind%C5%99ich%C5%AFv_Hradec
4221,546,10,https://www.jh.cz/
4222,1158,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=325962502&INDEXSET=21
4223,1158,1,http://d-nb.info/gnd/4589457-7
4224,1158,4,https://www.geonames.org/2770775/neuhaus.html
4225,1158,3,https://goo.gl/maps/1yQRtsym9cHASMcZ6
4226,1158,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10590.84197286351!2d13.987265940511744!3d48.42370211795499!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4773872dd18412e9%3A0x751e65097d58eb56!2s4114%20Neuhaus%20an%20der%20Donau!5e0!3m2!1sde!2sat!4v1574855965407!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4227,1158,2,https://de.wikipedia.org/wiki/St._Martin_im_M%C3%BChlkreis
4228,1158,10,http://www.sankt-martin.at/
4229,2123,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=224075640&INDEXSET=21
4230,2123,1,http://d-nb.info/gnd/4441071-2
4231,2123,4,https://www.geonames.org/2865134/neuhaus-am-inn.html
4232,2123,3,https://goo.gl/maps/yXJnQVrnDzXPZxA36
4233,2123,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d84677.72838888767!2d13.336960236646295!3d48.45309475553887!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47745b7c14ec0d27%3A0x41d25a40937c330!2s94152%20Neuhaus%20am%20Inn%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1575491640425!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4234,2123,2,https://de.wikipedia.org/wiki/Neuhaus_am_Inn
4235,2123,10,https://www.neuhaus-inn.de/
4236,1171,3,https://goo.gl/maps/M3AVYnaecTFkrpRB6
4237,1171,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2648.0769649889726!2d13.959166700000003!3d48.41666670000002!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDjCsDI1JzAwLjAiTiAxM8KwNTcnMzMuMCJF!5e0!3m2!1sde!2sat!4v1575970643172!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4240,1171,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1552000.9917178901%2C6175901.909155186%2C1555629.361904302%2C6177096.237722142&layers=3%2C4"" frameborder=""0"" allowfullscreen></iframe>"
4241,1324,3,https://goo.gl/maps/5vPLvfuZ9kH8tj519
4242,1324,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d7489.134178671179!2d13.979496779178769!3d48.421815283864035!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4773873a007528d5%3A0x5a2beb44913842d1!2sKAISERHOF!5e0!3m2!1sde!2sat!4v1575977299031!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4243,1324,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1552908.4295207476%2C6176409.021113927%2C1560165.1698935716%2C6178797.678247839&layers=3%2C4"" frameborder=""0"" allowfullscreen></iframe>"
4244,1350,4,https://www.geonames.org/11695050/exlau.html
4245,1350,3,https://goo.gl/maps/koxZUSjtpEhiFoAe7
4246,1350,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10592.93653859627!2d13.940755240505919!3d48.41364916794096!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4773875e445627f3%3A0x28c673edf8540fc1!2s4114%20Exlau!5e0!3m2!1sde!2sat!4v1575989394333!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4247,1350,2,https://de.wikipedia.org/wiki/Kirchberg_ob_der_Donau
4248,1585,3,https://goo.gl/maps/xF7miUGSrybSY5Lj8
4249,1585,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2645.568269701876!2d13.787608809556895!3d48.464812578650026!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDjCsDI3JzUzLjAiTiAxM8KwNDcnMjUuMCJF!5e0!3m2!1sde!2sat!4v1576003182791!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4250,1585,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1533502.1842644722%2C6184021.164943896%2C1537130.554450884%2C6185215.493510852&layers=3"" frameborder=""0"" allowfullscreen></iframe>"
4254,1155,3,https://goo.gl/maps/FDcCmC4e8YiRmBfx9
4255,1155,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2648.6864140604043!2d13.933838309985397!3d48.40496497717064!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477478ecd67a3671%3A0x52929f9fb7df2666!2s4083%20Haibach%20ob%20der%20Donau!5e0!3m2!1sde!2sat!4v1576080531274!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4258,1155,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/en/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1547200.8402739486%2C6172266.0116070425%2C1556292.0693256168%2C6175586.245023181"" frameborder=""0"" allowfullscreen></iframe>"
4261,1891,4,https://www.geonames.org/11612186/kolleck.html
4262,1891,3,https://goo.gl/maps/m83Ktr1rfpoGdJhG9
4263,1891,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10593.690708258318!2d13.91565524050387!3d48.41002911793599!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47747894177cd28f%3A0x9d65d4752c79c27b!2s4083%20Kolleck!5e0!3m2!1sde!2sat!4v1576160113771!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4264,1891,2,https://de.wikipedia.org/wiki/Haibach_ob_der_Donau
4265,1891,10,https://www.haibach-donau.ooe.gv.at/
4266,1891,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1548106.5003042314%2C6175983.733631473%2C1551734.8704906432%2C6177178.062198428&layers=3"" frameborder=""0"" allowfullscreen></iframe>"
4267,1065,3,https://goo.gl/maps/VBSTV49xMSZwkVp8A
4268,1065,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2646.095936846651!2d13.899623515614895!3d48.45468877924997!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47747edb932470ff%3A0xa63c38cba74804d0!2sGrafenau%2014%2C%204131%20Grafenau!5e0!3m2!1sde!2sat!4v1576249165561!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4269,1065,13,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/cadastral/embed/?layers=3&bbox=1546645.7634870736%2C6182597.3500265945%2C1548459.9485802795%2C6183210.040581442"" frameborder=""0"" allowfullscreen></iframe>"
4270,2124,4,https://www.geonames.org/2842330/saladorf.html
4271,2124,3,https://goo.gl/maps/4awLCubsLKoAKa1X7
4272,2124,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2624.7506067693416!2d12.005112315629699!3d48.86296587928802!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x479fc8547b489749%3A0xa1d25a6760f5a70!2sSaladorf%2C%2093345%20Hausen%2C%20Deutschland!5e0!3m2!1sde!2sat!4v1576249829250!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4273,2124,2,https://de.wikipedia.org/wiki/Hausen_(Niederbayern)
4274,2124,10,https://www.gemeinde-hausen.de/
4275,1294,3,https://goo.gl/maps/e9BTnA1WRpy9VQyT8
4276,1294,3,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d8908.077009538361!2d13.92401994752567!3d48.410711448286364!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDjCsDI0JzUyLjAiTiAxM8KwNTUnNTQuMCJF!5e0!3m2!1sde!2sat!4v1576253476701!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4277,1294,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1548882.935660564%2C6175910.4380912045%2C1552511.3058469759%2C6177104.76665816&layers=3"" frameborder=""0"" allowfullscreen></iframe>"
4278,1578,3,https://goo.gl/maps/m8ftLpM1oCfM2GY56
4279,1578,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d2647.469236307565!2d13.921978015613954!3d48.42833327924777!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x0%3A0x0!2zNDjCsDI1JzQyLjAiTiAxM8KwNTUnMjcuMCJF!5e0!3m2!1sde!2sat!4v1576255981324!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4280,1578,11,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/firstsurvey-upper-austria/embed/?layers=143&bbox=1548058.0020652462%2C6177726.928348022%2C1552603.6165910803%2C6179160.122628368"" frameborder=""0"" allowfullscreen></iframe>"
4281,1350,10,http://www.kirchberg-donau.at/
4282,1350,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1551066.4458558785%2C6175456.759596361%2C1554694.8160422903%2C6176651.088163316&layers=3%2C4"" frameborder=""0"" allowfullscreen></iframe>"
4283,1142,3,https://goo.gl/maps/rnBvQ1j3Ueydm3T67
4284,1142,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10585.955445127956!2d13.876195240525309!3d48.447149117987735!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47747ecf822b1f13%3A0xbb57e40709811f16!2s4131%20Grafenau!5e0!3m2!1sde!2sat!4v1576841511110!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4285,1142,13,"<iframe width=""560"" height=""315"" src=""https://maps.arcanum.com/de/map/cadastral/embed/?layers=3%2C4&bbox=1542314.9686210605%2C6180302.571685999%2C1549571.7089938845%2C6182753.333905392"" frameborder=""0"" allowfullscreen></iframe>"
4286,1039,4,https://www.geonames.org/2778166/grafenau.html
4287,1039,3,https://goo.gl/maps/pJhhiJLfLv4VXgBZ8
4288,1039,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d21172.710275529167!2d13.872434230710244!3d48.44523159437533!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47747ecf822b1f13%3A0xbb57e40709811f16!2s4131%20Grafenau!5e0!3m2!1sde!2sat!4v1576848820763!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4289,1039,2,https://de.wikipedia.org/wiki/Niederkappel
4290,1039,10,http://www.niederkappel.at/
4291,1039,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1542057.4910748673%2C6180488.010246647%2C1549314.2314476913%2C6182876.667380559&layers=here-aerial%2C3"" frameborder=""0"" allowfullscreen></iframe>"
4292,1072,3,https://goo.gl/maps/sa8Bueos6oBKQPbv9
4293,1072,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10593.995891152463!2d14.014802240502984!3d48.40856416793391!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477386bfbc919d93%3A0x1f1a4a728a7ef90a!2sDrei%C3%9Fenbach!5e0!3m2!1sde!2sat!4v1577971840471!5m2!1sde!2sat"" width=""600"" height=""450"" frameborder=""0"" style=""border:0;"" allowfullscreen=""""></iframe>"
4294,1072,13,"<iframe width=""560"" height=""315"" src=""https://mapire.eu/en/map/cadastral/embed/?bbox=1556256.2288175859%2C6173421.958887381%2C1563512.9691904099%2C6175810.616021293&layers=osm%2C3"" frameborder=""0"" allowfullscreen></iframe>"
4295,1129,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=822869691&INDEXSET=21
4296,1129,1,http://d-nb.info/gnd/106985722X
4297,1129,4,https://www.geonames.org/2769914/obermuehl.html
4298,1129,3,https://goo.gl/maps/4U9c28tnYsZTgetu7
